operator,procstat,geo,TIME_PERIOD,OBS_VALUE
PRD_AGRI,REG_END,ES,2019,41838.0
PRD_AGRI,REG_END,ES,2020,44493.0
PRD_AGRI,REG_END,ES,2021,52861.0
PRD_AGRI,REG_END,ES,2022,52861.0
PRD_AGRI,REG_END,FI,2012,4316.0
PRD_AGRI,REG_END,FI,2013,4284.0
PRD_AGRI,REG_END,FI,2014,4247.0
PRD_AGRI,REG_END,FI,2015,4328.0
PRD_AGRI,REG_END,FI,2016,4493.0
PRD_AGRI,REG_END,FI,2017,4665.0
PRD_AGRI,REG_END,FI,2019,5129.0
PRD_AGRI,REG_END,FI,2020,5102.0
PRD_AGRI,REG_END,FI,2021,5007.0
PRD_AGRI,REG_END,FI,2022,4665.0
PRD_AGRI,REG_END,FR,2012,24425.0
PRD_AGRI,REG_END,FR,2013,25467.0
PRD_AGRI,REG_END,FR,2014,26466.0
PRD_AGRI,REG_END,FR,2015,28884.0
PRD_AGRI,REG_END,FR,2016,32266.0
PRD_AGRI,REG_END,FR,2017,36691.0
PRD_AGRI,REG_END,FR,2022,24914.74
PRD_AGRI,REG_END,HR,2012,1413.0
PRD_AGRI,REG_END,HR,2013,1608.0
PRD_AGRI,REG_END,HR,2014,2043.0
PRD_AGRI,REG_END,HR,2015,3061.0
PRD_AGRI,REG_END,HR,2016,3546.0
PRD_AGRI,REG_END,HR,2017,4023.0
PRD_AGRI,REG_END,HR,2018,4374.0
PRD_AGRI,REG_END,HR,2019,5153.0
PRD_AGRI,REG_END,HR,2021,6024.0
PRD_AGRI,REG_END,HR,2022,1696.5
PRD_AGRI,REG_END,HU,2012,1560.0
PRD_AGRI,REG_END,HU,2013,1682.0
PRD_AGRI,REG_END,HU,2014,1672.0
PRD_AGRI,REG_END,HU,2015,1971.0
PRD_AGRI,REG_END,HU,2016,3414.0
PRD_AGRI,REG_END,HU,2017,3642.0
PRD_AGRI,REG_END,HU,2018,3929.0
PRD_AGRI,REG_END,HU,2019,5136.0
PRD_AGRI,REG_END,HU,2020,5128.0
PRD_AGRI,REG_END,HU,2021,5129.0
PRD_AGRI,REG_END,HU,2022,5129.0
PRD_AGRI,REG_END,IE,2013,1351.0
PRD_AGRI,REG_END,IE,2014,1275.0
PRD_AGRI,REG_END,IE,2015,1710.0
PRD_AGRI,REG_END,IE,2016,1765.0
PRD_AGRI,REG_END,IE,2017,1725.0
PRD_AGRI,REG_END,IE,2020,1777.0
PRD_AGRI,REG_END,IE,2021,1914.0
PRD_AGRI,REG_END,IE,2022,1771.72
PRD_AGRI,REG_END,IS,2012,33.0
PRD_AGRI,REG_END,IS,2014,33.0
PRD_AGRI,REG_END,IS,2015,36.0
PRD_AGRI,REG_END,IS,2016,35.0
PRD_AGRI,REG_END,IS,2017,30.0
PRD_AGRI,REG_END,IS,2018,29.0
PRD_AGRI,REG_END,IS,2019,26.0
PRD_AGRI,REG_END,IS,2020,27.0
PRD_AGRI,REG_END,IS,2022,35.5
PRD_AGRI,REG_END,IT,2012,43831.0
PRD_AGRI,REG_END,IT,2013,45965.0
PRD_AGRI,REG_END,IT,2014,48662.0
PRD_AGRI,REG_END,IT,2015,52609.0
PRD_AGRI,REG_END,IT,2016,64227.0
PRD_AGRI,REG_END,IT,2017,66788.0
PRD_AGRI,REG_END,IT,2018,69335.0
PRD_AGRI,REG_END,IT,2019,70561.0
PRD_AGRI,REG_END,IT,2020,71590.0
PRD_AGRI,REG_END,IT,2022,70530.15
PRD_AGRI,REG_END,LT,2012,2511.0
PRD_AGRI,REG_END,LT,2013,2570.0
PRD_AGRI,REG_END,LT,2014,2445.0
PRD_AGRI,REG_END,LT,2015,2672.0
PRD_AGRI,REG_END,LT,2016,2539.0
PRD_AGRI,REG_END,LT,2017,2478.0
PRD_AGRI,REG_END,LT,2018,2476.0
PRD_AGRI,REG_END,LT,2019,2417.0
PRD_AGRI,REG_END,LT,2020,2230.0
PRD_AGRI,REG_END,LT,2021,2529.0
PRD_AGRI,REG_END,LT,2022,2476.84
PRD_AGRI,REG_END,LU,2013,83.0
PRD_AGRI,REG_END,LU,2014,79.0
PRD_AGRI,REG_END,LU,2015,88.0
PRD_AGRI,REG_END,LU,2016,93.0
PRD_AGRI,REG_END,LU,2017,103.0
PRD_AGRI,REG_END,LU,2018,103.0
PRD_AGRI,REG_END,LU,2019,105.0
PRD_AGRI,REG_END,LU,2020,114.0
PRD_AGRI,REG_END,LU,2021,123.0
PRD_AGRI,REG_END,LU,2022,80.76
PRD_AGRI,REG_END,LV,2012,3496.0
PRD_AGRI,REG_END,LV,2013,3490.0
PRD_AGRI,REG_END,LV,2014,3475.0
PRD_AGRI,REG_END,LV,2015,3634.0
PRD_AGRI,REG_END,LV,2016,4145.0
PRD_AGRI,REG_END,LV,2017,4178.0
PRD_AGRI,REG_END,LV,2019,4171.0
PRD_AGRI,REG_END,LV,2022,4174.78
PRD_AGRI,REG_END,ME,2021,422.0
PRD_AGRI,REG_END,ME,2022,422.0
PRD_AGRI,REG_END,MK,2013,276.0
PRD_AGRI,REG_END,MK,2014,331.0
PRD_AGRI,REG_END,MK,2015,460.0
PRD_AGRI,REG_END,MK,2016,509.0
PRD_AGRI,REG_END,MK,2017,620.0
PRD_AGRI,REG_END,MK,2018,775.0
PRD_AGRI,REG_END,MK,2019,813.0
PRD_AGRI,REG_END,MK,2020,863.0
PRD_AGRI,REG_END,MK,2021,887.0
PRD_AGRI,REG_END,MK,2022,887.0
PRD_AGRI,REG_END,MT,2012,12.0
PRD_AGRI,REG_END,MT,2013,9.0
PRD_AGRI,REG_END,MT,2014,10.0
PRD_AGRI,REG_END,MT,2015,11.0
PRD_AGRI,REG_END,MT,2016,14.0
PRD_AGRI,REG_END,MT,2017,13.0
PRD_AGRI,REG_END,MT,2018,19.0
PRD_AGRI,REG_END,MT,2019,24.0
PRD_AGRI,REG_END,MT,2020,25.0
PRD_AGRI,REG_END,MT,2021,25.0
PRD_AGRI,REG_END,MT,2022,25.0
PRD_AGRI,REG_END,NL,2012,1658.0
PRD_AGRI,REG_END,NL,2013,1650.0
PRD_AGRI,REG_END,NL,2014,1457.0
PRD_AGRI,REG_END,NL,2015,1475.0
PRD_AGRI,REG_END,NL,2016,1557.0
PRD_AGRI,REG_END,NL,2017,1696.0
PRD_AGRI,REG_END,NL,2018,1787.0
PRD_AGRI,REG_END,NL,2019,1867.0
PRD_AGRI,REG_END,NL,2020,1937.0
PRD_AGRI,REG_END,NL,2021,1985.0
PRD_AGRI,REG_END,NL,2022,1985.0
PRD_AGRI,REG_END,NO,2012,2590.0
PRD_AGRI,REG_END,NO,2013,2452.0
PRD_AGRI,REG_END,NO,2014,2232.0
PRD_AGRI,REG_END,NO,2015,2113.0
PRD_AGRI,REG_END,NO,2016,2083.0
PRD_AGRI,REG_END,NO,2017,2070.0
PRD_AGRI,REG_END,NO,2018,2057.0
PRD_AGRI,REG_END,NO,2019,1976.0
PRD_AGRI,REG_END,NO,2020,1981.0
PRD_AGRI,REG_END,NO,2022,2069.61
PRD_AGRI,REG_END,PL,2012,25944.0
PRD_AGRI,REG_END,PL,2013,26598.0
PRD_AGRI,REG_END,PL,2014,24829.0
PRD_AGRI,REG_END,PL,2015,22295.0
PRD_AGRI,REG_END,PL,2016,22451.0
PRD_AGRI,REG_END,PL,2017,20276.0
PRD_AGRI,REG_END,PL,2018,19224.0
PRD_AGRI,REG_END,PL,2019,18655.0
PRD_AGRI,REG_END,PL,2020,18598.0
PRD_AGRI,REG_END,PL,2022,18623.65
PRD_AGRI,REG_END,PT,2012,2833.0
PRD_AGRI,REG_END,PT,2013,3029.0
PRD_AGRI,REG_END,PT,2014,3329.0
PRD_AGRI,REG_END,PT,2015,4103.0
PRD_AGRI,REG_END,PT,2016,4246.0
PRD_AGRI,REG_END,PT,2017,4674.0
PRD_AGRI,REG_END,PT,2018,5213.0
PRD_AGRI,REG_END,PT,2019,5637.0
PRD_AGRI,REG_END,PT,2020,5945.0
PRD_AGRI,REG_END,PT,2021,13263.0
PRD_AGRI,REG_END,PT,2022,13263.0
PRD_AGRI,REG_END,RO,2012,15280.0
PRD_AGRI,REG_END,RO,2013,14553.0
PRD_AGRI,REG_END,RO,2014,14151.0
PRD_AGRI,REG_END,RO,2015,11812.0
PRD_AGRI,REG_END,RO,2016,10083.0
PRD_AGRI,REG_END,RO,2017,7908.0
PRD_AGRI,REG_END,RO,2018,8518.0
PRD_AGRI,REG_END,RO,2019,9277.0
PRD_AGRI,REG_END,RO,2020,9647.0
PRD_AGRI,REG_END,RO,2021,11562.0
PRD_AGRI,REG_END,RO,2022,11562.0
PRD_AGRI,REG_END,RS,2012,202.0
PRD_AGRI,REG_END,RS,2013,201.0
PRD_AGRI,REG_END,RS,2014,215.0
PRD_AGRI,REG_END,RS,2015,264.0
PRD_AGRI,REG_END,RS,2016,286.0
PRD_AGRI,REG_END,RS,2018,373.0
PRD_AGRI,REG_END,RS,2019,387.0
PRD_AGRI,REG_END,RS,2020,439.0
PRD_AGRI,REG_END,RS,2022,201.52
PRD_AGRI,REG_END,SE,2012,5599.0
PRD_AGRI,REG_END,SE,2013,5584.0
PRD_AGRI,REG_END,SE,2014,5406.0
PRD_AGRI,REG_END,SE,2015,5605.0
PRD_AGRI,REG_END,SE,2016,5741.0
PRD_AGRI,REG_END,SE,2017,5801.0
PRD_AGRI,REG_END,SE,2018,5804.0
PRD_AGRI,REG_END,SE,2019,5730.0
PRD_AGRI,REG_END,SE,2020,5489.0
PRD_AGRI,REG_END,SE,2021,5360.0
PRD_AGRI,REG_END,SE,2022,5802.77
PRD_AGRI,REG_END,SI,2012,2680.0
PRD_AGRI,REG_END,SI,2013,3045.0
PRD_AGRI,REG_END,SI,2014,3293.0
PRD_AGRI,REG_END,SI,2015,3412.0
PRD_AGRI,REG_END,SI,2016,3513.0
PRD_AGRI,REG_END,SI,2017,3627.0
PRD_AGRI,REG_END,SI,2018,3738.0
PRD_AGRI,REG_END,SI,2019,3823.0
PRD_AGRI,REG_END,SI,2020,3685.0
PRD_AGRI,REG_END,SI,2022,3778.8
PRD_AGRI,REG_END,SK,2012,362.0
PRD_AGRI,REG_END,SK,2013,343.0
PRD_AGRI,REG_END,SK,2014,403.0
PRD_AGRI,REG_END,SK,2015,420.0
PRD_AGRI,REG_END,SK,2016,431.0
PRD_AGRI,REG_END,SK,2017,439.0
PRD_AGRI,REG_END,SK,2019,567.0
PRD_AGRI,REG_END,SK,2020,716.0
PRD_AGRI,REG_END,SK,2022,435.72
PRD_AGRI,REG_END,TR,2012,65042.0
PRD_AGRI,REG_END,TR,2013,65042.0
PRD_AGRI,REG_END,TR,2014,71472.0
PRD_AGRI,REG_END,TR,2015,69967.0
PRD_AGRI,REG_END,TR,2016,67879.0
PRD_AGRI,REG_END,TR,2017,75067.0
PRD_AGRI,REG_END,TR,2018,79563.0
PRD_AGRI,REG_END,TR,2019,74545.0
PRD_AGRI,REG_END,TR,2020,52590.0
PRD_AGRI,REG_END,TR,2021,48244.0
PRD_AGRI,REG_END,TR,2022,65042.0
PRD_AGRI,REG_END,UK,2012,4273.0
PRD_AGRI,REG_END,UK,2013,3908.0
PRD_AGRI,REG_END,UK,2014,3526.0
PRD_AGRI,REG_END,UK,2015,3434.0
PRD_AGRI,REG_END,UK,2016,3402.0
PRD_AGRI,REG_END,UK,2017,3479.0
PRD_AGRI,REG_END,UK,2018,3560.0
PRD_AGRI,REG_END,UK,2019,3581.0
PRD_AGRI,REG_END,UK,2022,3569.24
PRD_AGRI,REG_NEW,AL,2022,100.67
PRD_AGRI,REG_NEW,AT,2017,1176.0
PRD_AGRI,REG_NEW,AT,2018,1321.0
PRD_AGRI,REG_NEW,AT,2019,644.0
PRD_AGRI,REG_NEW,AT,2020,3165.0
PRD_AGRI,REG_NEW,AT,2022,910.0
PRD_AGRI,REG_NEW,BE,2022,100.67
PRD_AGRI,REG_NEW,BG,2013,1665.0
PRD_AGRI,REG_NEW,BG,2014,923.0
PRD_AGRI,REG_NEW,BG,2015,3149.0
PRD_AGRI,REG_NEW,BG,2016,2011.0
PRD_AGRI,REG_NEW,BG,2018,899.0
PRD_AGRI,REG_NEW,BG,2019,150.0
PRD_AGRI,REG_NEW,BG,2022,452.66
PRD_AGRI,REG_NEW,CH,2022,100.67
PRD_AGRI,REG_NEW,CY,2022,100.67
PRD_AGRI,REG_NEW,CZ,2013,106.0
PRD_AGRI,REG_NEW,CZ,2014,91.0
PRD_AGRI,REG_NEW,CZ,2016,468.0
PRD_AGRI,REG_NEW,CZ,2019,195.0
PRD_AGRI,REG_NEW,CZ,2020,190.0
PRD_AGRI,REG_NEW,CZ,2022,106.0
PRD_AGRI,REG_NEW,DE,2013,1159.0
PRD_AGRI,REG_NEW,DE,2022,18224.84
PRD_AGRI,REG_NEW,DK,2014,184.0
PRD_AGRI,REG_NEW,DK,2015,640.0
PRD_AGRI,REG_NEW,DK,2020,403.0
PRD_AGRI,REG_NEW,DK,2022,291.31
PRD_AGRI,REG_NEW,EE,2013,119.0
PRD_AGRI,REG_NEW,EE,2022,110.03
PRD_AGRI,REG_NEW,EL,2022,29999.05
PRD_AGRI,REG_NEW,ES,2022,52861.0
PRD_AGRI,REG_NEW,FI,2013,155.0
PRD_AGRI,REG_NEW,FI,2022,187.0
PRD_AGRI,REG_NEW,FR,2022,24914.74
PRD_AGRI,REG_NEW,HR,2013,294.0
PRD_AGRI,REG_NEW,HR,2014,539.0
PRD_AGRI,REG_NEW,HR,2015,1181.0
PRD_AGRI,REG_NEW,HR,2016,581.0
PRD_AGRI,REG_NEW,HR,2017,702.0
PRD_AGRI,REG_NEW,HR,2018,636.0
PRD_AGRI,REG_NEW,HR,2019,850.0
PRD_AGRI,REG_NEW,HR,2022,609.6
PRD_AGRI,REG_NEW,HU,2022,100.67
PRD_AGRI,REG_NEW,IE,2017,35.0
PRD_AGRI,REG_NEW,IE,2022,65.72
PRD_AGRI,REG_NEW,IS,2019,3.0
PRD_AGRI,REG_NEW,IS,2020,2.0
PRD_AGRI,REG_NEW,IS,2022,2.5
PRD_AGRI,REG_NEW,IT,2022,70530.15
PRD_AGRI,REG_NEW,LT,2022,100.67
PRD_AGRI,REG_NEW,LU,2014,0.0
PRD_AGRI,REG_NEW,LU,2022,0.0
PRD_AGRI,REG_NEW,LV,2013,85.0
PRD_AGRI,REG_NEW,LV,2014,102.0
PRD_AGRI,REG_NEW,LV,2015,637.0
PRD_AGRI,REG_NEW,LV,2016,594.0
PRD_AGRI,REG_NEW,LV,2017,173.0
PRD_AGRI,REG_NEW,LV,2019,91.0
PRD_AGRI,REG_NEW,LV,2022,92.65
PRD_AGRI,REG_NEW,ME,2022,100.67
PRD_AGRI,REG_NEW,MK,2015,192.0
PRD_AGRI,REG_NEW,MK,2016,134.0
PRD_AGRI,REG_NEW,MK,2022,100.67
PRD_AGRI,REG_NEW,MT,2013,0.0
PRD_AGRI,REG_NEW,MT,2014,2.0
PRD_AGRI,REG_NEW,MT,2015,3.0
PRD_AGRI,REG_NEW,MT,2016,5.0
PRD_AGRI,REG_NEW,MT,2017,0.0
PRD_AGRI,REG_NEW,MT,2018,6.0
PRD_AGRI,REG_NEW,MT,2019,5.0
PRD_AGRI,REG_NEW,MT,2020,4.0
PRD_AGRI,REG_NEW,MT,2022,0.0
PRD_AGRI,REG_NEW,NL,2022,100.67
PRD_AGRI,REG_NEW,NO,2012,77.0
PRD_AGRI,REG_NEW,NO,2013,93.0
PRD_AGRI,REG_NEW,NO,2014,60.0
PRD_AGRI,REG_NEW,NO,2015,76.0
PRD_AGRI,REG_NEW,NO,2016,131.0
PRD_AGRI,REG_NEW,NO,2022,60.0
PRD_AGRI,REG_NEW,PL,2022,18623.65
PRD_AGRI,REG_NEW,PT,2013,458.0
PRD_AGRI,REG_NEW,PT,2014,552.0
PRD_AGRI,REG_NEW,PT,2015,1133.0
PRD_AGRI,REG_NEW,PT,2017,668.0
PRD_AGRI,REG_NEW,PT,2022,544.1
PRD_AGRI,REG_NEW,RO,2014,2706.0
PRD_AGRI,REG_NEW,RO,2015,1216.0
PRD_AGRI,REG_NEW,RO,2016,1426.0
PRD_AGRI,REG_NEW,RO,2017,1762.0
PRD_AGRI,REG_NEW,RO,2022,1300.0
PRD_AGRI,REG_NEW,RS,2022,100.67
PRD_AGRI,REG_NEW,SE,2022,100.67
PRD_AGRI,REG_NEW,SI,2022,100.67
PRD_AGRI,REG_NEW,SK,2014,80.0
PRD_AGRI,REG_NEW,SK,2017,35.0
PRD_AGRI,REG_NEW,SK,2022,91.31
PRD_AGRI,REG_NEW,TR,2022,65042.0
PRD_AGRI,REG_NEW,UK,2022,100.67
PRD_AGRI,REG_WDN,AL,2022,30.32
PRD_AGRI,REG_WDN,AT,2017,391.0
PRD_AGRI,REG_WDN,AT,2018,524.0
PRD_AGRI,REG_WDN,AT,2019,397.0
PRD_AGRI,REG_WDN,AT,2020,2800.0
PRD_AGRI,REG_WDN,AT,2022,394.24
PRD_AGRI,REG_WDN,BE,2022,30.32
PRD_AGRI,REG_WDN,BG,2013,565.0
PRD_AGRI,REG_WDN,BG,2014,884.0
PRD_AGRI,REG_WDN,BG,2015,1123.0
PRD_AGRI,REG_WDN,BG,2016,966.0
PRD_AGRI,REG_WDN,BG,2018,1157.0
PRD_AGRI,REG_WDN,BG,2019,421.0
PRD_AGRI,REG_WDN,BG,2022,927.46
PRD_AGRI,REG_WDN,CH,2022,30.32
PRD_AGRI,REG_WDN,CY,2022,30.32
PRD_AGRI,REG_WDN,CZ,2013,103.0
PRD_AGRI,REG_WDN,CZ,2014,135.0
PRD_AGRI,REG_WDN,CZ,2016,318.0
PRD_AGRI,REG_WDN,CZ,2019,102.0
PRD_AGRI,REG_WDN,CZ,2020,215.0
PRD_AGRI,REG_WDN,CZ,2022,102.43
PRD_AGRI,REG_WDN,DE,2013,920.0
PRD_AGRI,REG_WDN,DE,2022,920.0
PRD_AGRI,REG_WDN,DK,2014,209.0
PRD_AGRI,REG_WDN,DK,2015,192.0
PRD_AGRI,REG_WDN,DK,2020,316.0
PRD_AGRI,REG_WDN,DK,2022,304.06
PRD_AGRI,REG_WDN,EE,2013,44.0
PRD_AGRI,REG_WDN,EE,2022,36.8
PRD_AGRI,REG_WDN,EL,2022,29999.05
PRD_AGRI,REG_WDN,ES,2022,52861.0
PRD_AGRI,REG_WDN,FI,2013,187.0
PRD_AGRI,REG_WDN,FI,2022,187.0
PRD_AGRI,REG_WDN,FR,2022,24914.74
PRD_AGRI,REG_WDN,HR,2013,99.0
PRD_AGRI,REG_WDN,HR,2014,104.0
PRD_AGRI,REG_WDN,HR,2015,163.0
PRD_AGRI,REG_WDN,HR,2016,96.0
PRD_AGRI,REG_WDN,HR,2017,225.0
PRD_AGRI,REG_WDN,HR,2018,285.0
PRD_AGRI,REG_WDN,HR,2019,71.0
PRD_AGRI,REG_WDN,HR,2022,101.7
PRD_AGRI,REG_WDN,HU,2022,30.32
PRD_AGRI,REG_WDN,IE,2017,75.0
PRD_AGRI,REG_WDN,IE,2022,49.34
PRD_AGRI,REG_WDN,IS,2016,1.0
PRD_AGRI,REG_WDN,IS,2017,5.0
PRD_AGRI,REG_WDN,IS,2019,6.0
PRD_AGRI,REG_WDN,IS,2020,1.0
PRD_AGRI,REG_WDN,IS,2022,6.0
PRD_AGRI,REG_WDN,IT,2022,70530.15
PRD_AGRI,REG_WDN,LT,2022,30.32
PRD_AGRI,REG_WDN,LU,2014,4.0
PRD_AGRI,REG_WDN,LU,2022,0.0
PRD_AGRI,REG_WDN,LV,2013,108.0
PRD_AGRI,REG_WDN,LV,2014,95.0
PRD_AGRI,REG_WDN,LV,2015,478.0
PRD_AGRI,REG_WDN,LV,2016,83.0
PRD_AGRI,REG_WDN,LV,2017,140.0
PRD_AGRI,REG_WDN,LV,2019,90.0
PRD_AGRI,REG_WDN,LV,2022,100.98
PRD_AGRI,REG_WDN,ME,2022,30.32
PRD_AGRI,REG_WDN,MK,2015,63.0
PRD_AGRI,REG_WDN,MK,2016,85.0
PRD_AGRI,REG_WDN,MK,2022,30.32
PRD_AGRI,REG_WDN,MT,2013,4.0
PRD_AGRI,REG_WDN,MT,2014,1.0
PRD_AGRI,REG_WDN,MT,2015,2.0
PRD_AGRI,REG_WDN,MT,2016,2.0
PRD_AGRI,REG_WDN,MT,2017,1.0
PRD_AGRI,REG_WDN,MT,2018,0.0
PRD_AGRI,REG_WDN,MT,2019,0.0
PRD_AGRI,REG_WDN,MT,2020,3.0
PRD_AGRI,REG_WDN,MT,2022,2.44
PRD_AGRI,REG_WDN,NL,2022,30.32
PRD_AGRI,REG_WDN,NO,2012,212.0
PRD_AGRI,REG_WDN,NO,2013,231.0
PRD_AGRI,REG_WDN,NO,2014,280.0
PRD_AGRI,REG_WDN,NO,2015,195.0
PRD_AGRI,REG_WDN,NO,2016,161.0
PRD_AGRI,REG_WDN,NO,2022,280.0
PRD_AGRI,REG_WDN,PL,2022,18623.65
PRD_AGRI,REG_WDN,PT,2013,187.0
PRD_AGRI,REG_WDN,PT,2014,207.0
PRD_AGRI,REG_WDN,PT,2015,320.0
PRD_AGRI,REG_WDN,PT,2017,240.0
PRD_AGRI,REG_WDN,PT,2022,266.89
PRD_AGRI,REG_WDN,RO,2014,3100.0
PRD_AGRI,REG_WDN,RO,2015,3498.0
PRD_AGRI,REG_WDN,RO,2016,3155.0
PRD_AGRI,REG_WDN,RO,2017,3937.0
PRD_AGRI,REG_WDN,RO,2022,3569.46
PRD_AGRI,REG_WDN,RS,2022,30.32
PRD_AGRI,REG_WDN,SE,2022,30.32
PRD_AGRI,REG_WDN,SI,2022,30.32
PRD_AGRI,REG_WDN,SK,2014,20.0
PRD_AGRI,REG_WDN,SK,2017,27.0
PRD_AGRI,REG_WDN,SK,2022,25.52
PRD_AGRI,REG_WDN,TR,2022,65042.0
PRD_AGRI,REG_WDN,UK,2022,30.32
